city,state,state_id,country,lat,lng,population
Dunseith,North Dakota,ND,US,48.813,-100.0622,788
Carson,North Dakota,ND,US,46.4223,-101.5706,284
Tuttle,North Dakota,ND,US,47.1445,-99.9934,81
Zeeland,North Dakota,ND,US,45.9729,-99.8324,78
Edmore,North Dakota,ND,US,48.4124,-98.4536,175
Milton,North Dakota,ND,US,48.626,-98.0459,56
Hampden,North Dakota,ND,US,48.5396,-98.6542,46
Manning,North Dakota,ND,US,47.231,-102.7702,65
Maddock,North Dakota,ND,US,47.9624,-99.5293,387
Drayton,North Dakota,ND,US,48.5621,-97.1794,768
Velva,North Dakota,ND,US,48.0582,-100.9329,1234
Cavalier,North Dakota,ND,US,48.7939,-97.6226,1275
Flasher,North Dakota,ND,US,46.4521,-101.2324,211
Garrison,North Dakota,ND,US,47.6533,-101.4222,1505
Frontier,North Dakota,ND,US,46.8002,-96.8333,216
Grenora,North Dakota,ND,US,48.6199,-103.9367,287
Halliday,North Dakota,ND,US,47.3522,-102.3388,197
Berthold,North Dakota,ND,US,48.3171,-101.7481,498
Oakes,North Dakota,ND,US,46.1397,-98.0871,1721
Souris,North Dakota,ND,US,48.91,-100.6826,53
Nash,North Dakota,ND,US,48.4778,-97.5245,38
Washburn,North Dakota,ND,US,47.2928,-101.029,1283
Ray,North Dakota,ND,US,48.3416,-103.1635,780
Mountain,North Dakota,ND,US,48.6843,-97.8648,82
Linton,North Dakota,ND,US,46.2685,-100.2337,1007
Sherwood,North Dakota,ND,US,48.9619,-101.6328,243
Selz,North Dakota,ND,US,47.8595,-99.8936,26
Powers Lake,North Dakota,ND,US,48.5637,-102.6452,284
Mandaree,North Dakota,ND,US,47.7358,-102.6755,595
St. Thomas,North Dakota,ND,US,48.6192,-97.4471,311
Upham,North Dakota,ND,US,48.5815,-100.7285,143
Verona,North Dakota,ND,US,46.3626,-98.0771,88
Hazen,North Dakota,ND,US,47.299,-101.626,2372
Grandin,North Dakota,ND,US,47.2367,-97.0033,176
New Leipzig,North Dakota,ND,US,46.3758,-101.9516,215
Lankin,North Dakota,ND,US,48.3146,-97.9203,92
Venturia,North Dakota,ND,US,45.9971,-99.5479,12
Sutton,North Dakota,ND,US,47.4038,-98.4412,6
New Rockford,North Dakota,ND,US,47.6798,-99.1377,1356
Wing,North Dakota,ND,US,47.1423,-100.2824,153
Pekin,North Dakota,ND,US,47.7919,-98.3278,66
Minot AFB,North Dakota,ND,US,48.4209,-101.3381,5789
Surrey,North Dakota,ND,US,48.2435,-101.1339,1380
Pick City,North Dakota,ND,US,47.5114,-101.4572,139
Dickey,North Dakota,ND,US,46.5368,-98.4681,41
Lehr,North Dakota,ND,US,46.2824,-99.3528,73
Williston,North Dakota,ND,US,48.1814,-103.6364,26301
Milnor,North Dakota,ND,US,46.2609,-97.4574,636
Watford City,North Dakota,ND,US,47.8028,-103.2678,6523
Larson,North Dakota,ND,US,48.8916,-102.8626,10
Fullerton,North Dakota,ND,US,46.1632,-98.4272,49
Streeter,North Dakota,ND,US,46.6576,-99.3568,164
Thompson,North Dakota,ND,US,47.7753,-97.1058,1010
Kramer,North Dakota,ND,US,48.6911,-100.7078,29
Hope,North Dakota,ND,US,47.3244,-97.7191,256
Dodge,North Dakota,ND,US,47.3057,-102.2029,100
Amidon,North Dakota,ND,US,46.4823,-103.3194,22
Pingree,North Dakota,ND,US,47.1638,-98.9086,60
McHenry,North Dakota,ND,US,47.5764,-98.591,55
Dahlen,North Dakota,ND,US,48.1587,-97.9319,45
Luverne,North Dakota,ND,US,47.2514,-97.9349,31
New Town,North Dakota,ND,US,47.9848,-102.4813,2528
Ruso,North Dakota,ND,US,47.8373,-100.9343,4
Gwinner,North Dakota,ND,US,46.2357,-97.6695,873
Wheatland,North Dakota,ND,US,46.9049,-97.3455,26
Towner,North Dakota,ND,US,48.3471,-100.407,545
Bisbee,North Dakota,ND,US,48.6272,-99.3788,126
Lisbon,North Dakota,ND,US,46.4385,-97.6841,2073
Stanley,North Dakota,ND,US,48.3164,-102.3873,2645
Valley City,North Dakota,ND,US,46.9223,-98.0055,6549
Sibley,North Dakota,ND,US,47.2188,-97.9654,28
Parshall,North Dakota,ND,US,47.9557,-102.1342,1250
Harvey,North Dakota,ND,US,47.7766,-99.9301,1725
Brocket,North Dakota,ND,US,48.2107,-98.3556,55
Blanchard,North Dakota,ND,US,47.3432,-97.2228,32
Pembina,North Dakota,ND,US,48.9669,-97.2475,554
Antler,North Dakota,ND,US,48.9713,-101.2832,28
Coleharbor,North Dakota,ND,US,47.5425,-101.2214,86
Starkweather,North Dakota,ND,US,48.4521,-98.8784,116
Esmond,North Dakota,ND,US,48.0331,-99.7647,100
Pettibone,North Dakota,ND,US,47.117,-99.5209,70
Hamberg,North Dakota,ND,US,47.7634,-99.516,20
Underwood,North Dakota,ND,US,47.4551,-101.1419,758
Alexander,North Dakota,ND,US,47.8393,-103.6426,308
Butte,North Dakota,ND,US,47.837,-100.6658,77
Caledonia,North Dakota,ND,US,47.4577,-96.8892,36
Bucyrus,North Dakota,ND,US,46.0648,-102.7885,26
Noonan,North Dakota,ND,US,48.8899,-103.0101,119
Brinsmade,North Dakota,ND,US,48.184,-99.3236,35
Lawton,North Dakota,ND,US,48.3036,-98.3684,29
Ruthville,North Dakota,ND,US,48.3708,-101.3003,377
Monango,North Dakota,ND,US,46.1734,-98.5952,33
Regent,North Dakota,ND,US,46.4222,-102.5581,156
Goodrich,North Dakota,ND,US,47.4759,-100.1247,97
Steele,North Dakota,ND,US,46.8568,-99.9181,716
Haynes,North Dakota,ND,US,45.9739,-102.471,24
Carpio,North Dakota,ND,US,48.4434,-101.7163,144
Newburg,North Dakota,ND,US,48.7139,-100.9127,110
Lakota,North Dakota,ND,US,48.0429,-98.3468,639
Warwick,North Dakota,ND,US,47.8547,-98.7056,67
Harwood,North Dakota,ND,US,46.9761,-96.8801,808
Reeder,North Dakota,ND,US,46.1059,-102.9422,156
Tolley,North Dakota,ND,US,48.7308,-101.8271,51
Kenmare,North Dakota,ND,US,48.6728,-102.072,1035
Rugby,North Dakota,ND,US,48.3656,-99.9906,2654
Wales,North Dakota,ND,US,48.8952,-98.6008,28
Napoleon,North Dakota,ND,US,46.5039,-99.7683,776
Oberon,North Dakota,ND,US,47.9242,-99.2059,104
Argusville,North Dakota,ND,US,47.0501,-96.9431,474
Four Bears Village,North Dakota,ND,US,47.9871,-102.5939,580
Davenport,North Dakota,ND,US,46.7148,-97.0654,257
Wyndmere,North Dakota,ND,US,46.2641,-97.1312,412
Elgin,North Dakota,ND,US,46.4026,-101.843,631
Sheyenne,North Dakota,ND,US,47.8273,-99.1169,192
Maxbass,North Dakota,ND,US,48.7225,-101.1426,82
Mayville,North Dakota,ND,US,47.4982,-97.3264,1800
Mott,North Dakota,ND,US,46.3744,-102.3189,727
Michigan City,North Dakota,ND,US,48.0248,-98.1197,276
Dawson,North Dakota,ND,US,46.8679,-99.7536,63
Sentinel Butte,North Dakota,ND,US,46.9195,-103.84,63
Fingal,North Dakota,ND,US,46.7625,-97.7932,90
Killdeer,North Dakota,ND,US,47.3673,-102.7535,1144
Tappen,North Dakota,ND,US,46.8716,-99.6273,206
Elliott,North Dakota,ND,US,46.4023,-97.8149,25
Grano,North Dakota,ND,US,48.6153,-101.5893,9
Wimbledon,North Dakota,ND,US,47.1691,-98.4587,199
Grafton,North Dakota,ND,US,48.4142,-97.4055,4160
Driscoll,North Dakota,ND,US,46.8427,-100.1439,70
Portal,North Dakota,ND,US,48.9947,-102.5479,143
Deering,North Dakota,ND,US,48.3956,-101.0501,121
Ashley,North Dakota,ND,US,46.0347,-99.3736,689
Center,North Dakota,ND,US,47.1149,-101.2977,584
Edinburg,North Dakota,ND,US,48.4955,-97.863,187
Orrin,North Dakota,ND,US,48.091,-100.1671,0
Riverdale,North Dakota,ND,US,47.4975,-101.3661,226
West Fargo,North Dakota,ND,US,46.8573,-96.9057,35708
Great Bend,North Dakota,ND,US,46.1546,-96.801,60
Gascoyne,North Dakota,ND,US,46.119,-103.0788,15
Buchanan,North Dakota,ND,US,47.0626,-98.829,114
Fordville,North Dakota,ND,US,48.2166,-97.7954,202
Strasburg,North Dakota,ND,US,46.1337,-100.1612,373
Edgeley,North Dakota,ND,US,46.3625,-98.7126,552
Rocklake,North Dakota,ND,US,48.7902,-99.2456,103
Sheldon,North Dakota,ND,US,46.5885,-97.4944,120
Glenburn,North Dakota,ND,US,48.5136,-101.221,462
Erie,North Dakota,ND,US,47.1154,-97.3879,75
Forbes,North Dakota,ND,US,45.9425,-98.782,52
Perth,North Dakota,ND,US,48.7148,-99.4582,9
Buxton,North Dakota,ND,US,47.6024,-97.0999,315
Ardoch,North Dakota,ND,US,48.2054,-97.338,77
Mandan,North Dakota,ND,US,46.829,-100.887,22228
Ross,North Dakota,ND,US,48.3128,-102.5435,113
Tioga,North Dakota,ND,US,48.3951,-102.9402,1499
Cayuga,North Dakota,ND,US,46.0761,-97.3845,26
Braddock,North Dakota,ND,US,46.564,-100.0896,20
Munich,North Dakota,ND,US,48.6729,-98.8385,196
Knox,North Dakota,ND,US,48.3439,-99.6912,25
Forman,North Dakota,ND,US,46.104,-97.6369,514
Fortuna,North Dakota,ND,US,48.9099,-103.7783,22
Palermo,North Dakota,ND,US,48.338,-102.2298,85
Ambrose,North Dakota,ND,US,48.9559,-103.4813,27
Fort Yates,North Dakota,ND,US,46.0865,-100.6302,199
Adams,North Dakota,ND,US,48.4202,-98.0737,123
Christine,North Dakota,ND,US,46.5752,-96.8067,160
Alice,North Dakota,ND,US,46.76,-97.5562,39
Alamo,North Dakota,ND,US,48.5825,-103.4676,69
Arthur,North Dakota,ND,US,47.1043,-97.2184,334
Cannon Ball,North Dakota,ND,US,46.3173,-100.6358,931
Martin,North Dakota,ND,US,47.8268,-100.1151,75
Cando,North Dakota,ND,US,48.4872,-99.2026,1102
Woodworth,North Dakota,ND,US,47.1421,-99.3045,48
Page,North Dakota,ND,US,47.1592,-97.5681,238
Anamoose,North Dakota,ND,US,47.8828,-100.242,247
Spiritwood,North Dakota,ND,US,46.9343,-98.4933,7
Walhalla,North Dakota,ND,US,48.9211,-97.9176,932
Cleveland,North Dakota,ND,US,46.8909,-99.1195,83
Prairie Rose,North Dakota,ND,US,46.8171,-96.8353,75
Colfax,North Dakota,ND,US,46.471,-96.8725,151
McLeod,North Dakota,ND,US,46.3887,-97.2987,5
Overly,North Dakota,ND,US,48.6811,-100.151,18
Leal,North Dakota,ND,US,47.105,-98.3155,20
Aneta,North Dakota,ND,US,47.6795,-97.9897,205
Mantador,North Dakota,ND,US,46.1656,-96.9782,67
Medora,North Dakota,ND,US,46.9128,-103.5251,132
Abercrombie,North Dakota,ND,US,46.4471,-96.7294,261
Columbus,North Dakota,ND,US,48.905,-102.7812,139
Flaxton,North Dakota,ND,US,48.8974,-102.3933,66
Spiritwood Lake,North Dakota,ND,US,47.0743,-98.5866,97
New England,North Dakota,ND,US,46.5408,-102.8669,602
Plaza,North Dakota,ND,US,48.026,-101.9594,198
Green Acres,North Dakota,ND,US,48.8381,-99.6901,702
Belfield,North Dakota,ND,US,46.8859,-103.1989,976
Dwight,North Dakota,ND,US,46.3039,-96.74,82
Conway,North Dakota,ND,US,48.2343,-97.6751,23
Nekoma,North Dakota,ND,US,48.5763,-98.3755,48
Montpelier,North Dakota,ND,US,46.6989,-98.5884,87
Landa,North Dakota,ND,US,48.8958,-100.912,37
Donnybrook,North Dakota,ND,US,48.5077,-101.8873,53
Bergen,North Dakota,ND,US,48.0037,-100.7199,8
Bottineau,North Dakota,ND,US,48.8251,-100.4446,2255
Embden,North Dakota,ND,US,46.805,-97.4395,37
Ypsilanti,North Dakota,ND,US,46.7834,-98.561,92
Grace City,North Dakota,ND,US,47.5513,-98.8039,61
LaMoure,North Dakota,ND,US,46.3574,-98.2966,903
New Salem,North Dakota,ND,US,46.8432,-101.4178,938
Tower City,North Dakota,ND,US,46.9263,-97.676,257
Balta,North Dakota,ND,US,48.1666,-100.0369,60
Arnegard,North Dakota,ND,US,47.8084,-103.4388,152
Jud,North Dakota,ND,US,46.5258,-98.8976,73
Walcott,North Dakota,ND,US,46.5505,-96.9375,242
Denhoff,North Dakota,ND,US,47.4786,-100.2592,26
Rogers,North Dakota,ND,US,47.074,-98.2031,43
Marmarth,North Dakota,ND,US,46.296,-103.9331,143
Heil,North Dakota,ND,US,46.3892,-101.7011,20
Crystal,North Dakota,ND,US,48.5981,-97.6685,128
Oriska,North Dakota,ND,US,46.9313,-97.7906,120
Taylor,North Dakota,ND,US,46.9018,-102.4222,163
Gackle,North Dakota,ND,US,46.6264,-99.1412,289
Kathryn,North Dakota,ND,US,46.6812,-97.9704,51
Grand Forks AFB,North Dakota,ND,US,47.9557,-97.3913,2922
Menoken,North Dakota,ND,US,46.8149,-100.5338,80
Crary,North Dakota,ND,US,48.0716,-98.6384,148
Sawyer,North Dakota,ND,US,48.0894,-101.0533,334
Selfridge,North Dakota,ND,US,46.0417,-100.9244,173
Wildrose,North Dakota,ND,US,48.6299,-103.1837,131
Kulm,North Dakota,ND,US,46.302,-98.9467,334
Voltaire,North Dakota,ND,US,48.0187,-100.844,46
Hoople,North Dakota,ND,US,48.5358,-97.639,236
Balfour,North Dakota,ND,US,47.9509,-100.5343,28
Park River,North Dakota,ND,US,48.3936,-97.7441,1375
Finley,North Dakota,ND,US,47.5125,-97.8373,425
Karlsruhe,North Dakota,ND,US,48.091,-100.6159,90
Mooreton,North Dakota,ND,US,46.2689,-96.8757,192
Forest River,North Dakota,ND,US,48.2166,-97.4703,121
Hurdsfield,North Dakota,ND,US,47.4468,-99.931,81
Medina,North Dakota,ND,US,46.8938,-99.2999,299
Rhame,North Dakota,ND,US,46.2347,-103.655,170
Beulah,North Dakota,ND,US,47.2665,-101.7733,3085
Minnewaukan,North Dakota,ND,US,48.0761,-99.2607,229
Litchville,North Dakota,ND,US,46.6566,-98.1917,163
Havana,North Dakota,ND,US,45.9516,-97.6183,71
Scranton,North Dakota,ND,US,46.1495,-103.143,276
Ryder,North Dakota,ND,US,47.9211,-101.6694,79
Gardena,North Dakota,ND,US,48.7012,-100.4981,29
Buffalo,North Dakota,ND,US,46.9193,-97.5507,192
South Heart,North Dakota,ND,US,46.8679,-102.9895,410
Ansley,Nebraska,NE,US,41.2863,-99.3824,427
Albion,Nebraska,NE,US,41.6873,-97.9987,1613
Hampton,Nebraska,NE,US,40.8812,-97.8875,430
La Platte,Nebraska,NE,US,41.0718,-95.9255,61
Nebraska City,Nebraska,NE,US,40.6762,-95.8613,7089
Rising City,Nebraska,NE,US,41.1983,-97.2974,356
Bennet,Nebraska,NE,US,40.6818,-96.5039,892
Dalton,Nebraska,NE,US,41.4082,-102.9708,299
Halsey,Nebraska,NE,US,41.9033,-100.2699,83
Abie,Nebraska,NE,US,41.334,-96.9493,66
Bassett,Nebraska,NE,US,42.5828,-99.5366,575
Santee,Nebraska,NE,US,42.8386,-97.8495,341
Sprague,Nebraska,NE,US,40.6266,-96.7445,151
Chadron,Nebraska,NE,US,42.826,-103.0025,5324
Nora,Nebraska,NE,US,40.1642,-97.9738,20
Foster,Nebraska,NE,US,42.2747,-97.6651,51
Petersburg,Nebraska,NE,US,41.8536,-98.0811,323
Henderson,Nebraska,NE,US,40.7795,-97.8114,989
Deweese,Nebraska,NE,US,40.3548,-98.1392,63
Stanton,Nebraska,NE,US,41.9471,-97.2172,1522
Aurora,Nebraska,NE,US,40.8642,-98.007,4475
Malmo,Nebraska,NE,US,41.2665,-96.7209,114
Lynch,Nebraska,NE,US,42.8313,-98.4668,230
Cook,Nebraska,NE,US,40.5104,-96.1617,312
Rosalie,Nebraska,NE,US,42.0574,-96.5128,165
Strang,Nebraska,NE,US,40.4149,-97.5871,27
Gurley,Nebraska,NE,US,41.3215,-102.9743,202
Mason City,Nebraska,NE,US,41.2222,-99.2987,173
Burwell,Nebraska,NE,US,41.78,-99.1341,1191
Norfolk,Nebraska,NE,US,42.0328,-97.4209,27016
Alma,Nebraska,NE,US,40.1036,-99.3655,1169
Bridgeport,Nebraska,NE,US,41.6639,-103.0962,1520
Morrill,Nebraska,NE,US,41.9641,-103.9247,908
Wakefield,Nebraska,NE,US,42.2665,-96.8632,1395
Smithfield,Nebraska,NE,US,40.5733,-99.7409,54
Magnet,Nebraska,NE,US,42.4555,-97.4698,55
Dix,Nebraska,NE,US,41.2342,-103.4867,241
Roscoe,Nebraska,NE,US,41.1316,-101.5853,57
Wilber,Nebraska,NE,US,40.4809,-96.9646,1878
Greeley Center,Nebraska,NE,US,41.5484,-98.5305,434
Daykin,Nebraska,NE,US,40.3217,-97.2983,158
Mullen,Nebraska,NE,US,42.0432,-101.0444,459
Miller,Nebraska,NE,US,40.9276,-99.3901,135
Farnam,Nebraska,NE,US,40.7065,-100.2155,166
Crete,Nebraska,NE,US,40.6255,-96.9575,7148
Red Cloud,Nebraska,NE,US,40.0864,-98.5222,925
Stamford,Nebraska,NE,US,40.1313,-99.5945,182
Maskell,Nebraska,NE,US,42.6901,-96.9807,70
Edison,Nebraska,NE,US,40.2776,-99.7763,127
Filley,Nebraska,NE,US,40.2849,-96.534,128
Beaver Crossing,Nebraska,NE,US,40.7782,-97.2825,409
Inglewood,Nebraska,NE,US,41.416,-96.5021,316
Panama,Nebraska,NE,US,40.5998,-96.5112,281
Otoe,Nebraska,NE,US,40.7243,-96.1207,175
Liberty,Nebraska,NE,US,40.0854,-96.4829,74
Archer,Nebraska,NE,US,41.1667,-98.1389,24
Cordova,Nebraska,NE,US,40.7164,-97.3516,132
Stockham,Nebraska,NE,US,40.7164,-97.9433,45
Oshkosh,Nebraska,NE,US,41.4081,-102.3453,814
Ogallala,Nebraska,NE,US,41.1292,-101.7209,4238
Palmer,Nebraska,NE,US,41.2224,-98.2599,477
Steele City,Nebraska,NE,US,40.0368,-97.0229,58
Holmesville,Nebraska,NE,US,40.201,-96.6584,19
Kennard,Nebraska,NE,US,41.4747,-96.2037,361
Gandy,Nebraska,NE,US,41.4697,-100.4583,32
Venice,Nebraska,NE,US,41.239,-96.3526,74
Weeping Water,Nebraska,NE,US,40.8691,-96.14,1078
Walthill,Nebraska,NE,US,42.1489,-96.4929,796
Taylor,Nebraska,NE,US,41.7696,-99.3814,183
Arcadia,Nebraska,NE,US,41.4248,-99.1259,307
Silver Creek,Nebraska,NE,US,41.3152,-97.665,363
Litchfield,Nebraska,NE,US,41.1562,-99.1532,256
Mitchell,Nebraska,NE,US,41.9427,-103.8097,1660
Ohiowa,Nebraska,NE,US,40.4137,-97.4523,109
Stella,Nebraska,NE,US,40.2322,-95.7735,144
Franklin,Nebraska,NE,US,40.0966,-98.9514,919
Ashland,Nebraska,NE,US,41.0404,-96.3707,2756
Ruskin,Nebraska,NE,US,40.144,-97.867,116
Seward,Nebraska,NE,US,40.9094,-97.0962,6843
Exeter,Nebraska,NE,US,40.6445,-97.4492,533
Stromsburg,Nebraska,NE,US,41.116,-97.5911,1158
Alexandria,Nebraska,NE,US,40.2475,-97.3877,170
Winnetoon,Nebraska,NE,US,42.5135,-97.9601,66
Hardy,Nebraska,NE,US,40.0114,-97.9238,150
Cedar Rapids,Nebraska,NE,US,41.5589,-98.1493,371
Amherst,Nebraska,NE,US,40.8383,-99.2697,253
Thedford,Nebraska,NE,US,41.9789,-100.5748,219
David City,Nebraska,NE,US,41.2549,-97.1269,2797
Hartington,Nebraska,NE,US,42.6205,-97.2672,1490
Max,Nebraska,NE,US,40.1143,-101.4045,89
Fairfield,Nebraska,NE,US,40.4323,-98.1033,369
Hubbell,Nebraska,NE,US,40.0087,-97.4966,65
Peru,Nebraska,NE,US,40.4787,-95.7313,760
Firth,Nebraska,NE,US,40.5348,-96.6051,577
Brunswick,Nebraska,NE,US,42.3377,-97.9718,134
Ayr,Nebraska,NE,US,40.4377,-98.4409,112
Merriman,Nebraska,NE,US,42.923,-101.6997,131
Milford,Nebraska,NE,US,40.7724,-97.0537,2080
Scotia,Nebraska,NE,US,41.4679,-98.7025,291
Lewiston,Nebraska,NE,US,40.2428,-96.4074,65
Odell,Nebraska,NE,US,40.0503,-96.8016,296
Naper,Nebraska,NE,US,42.9642,-99.097,79
McCook,Nebraska,NE,US,40.2046,-100.6213,7407
Avoca,Nebraska,NE,US,40.7965,-96.1192,246
Farwell,Nebraska,NE,US,41.2156,-98.628,120
Uehling,Nebraska,NE,US,41.7346,-96.5056,223
Dannebrog,Nebraska,NE,US,41.1186,-98.5457,300
Barneston,Nebraska,NE,US,40.0488,-96.5735,111
Big Springs,Nebraska,NE,US,41.061,-102.0745,390
Emerson,Nebraska,NE,US,42.2782,-96.7264,803
Shelton,Nebraska,NE,US,40.7789,-98.7306,1061
Henry,Nebraska,NE,US,41.9979,-104.0461,102
St. Paul,Nebraska,NE,US,41.214,-98.46,2342
Neligh,Nebraska,NE,US,42.1291,-98.03,1516
Spalding,Nebraska,NE,US,41.6893,-98.3626,448
Waverly,Nebraska,NE,US,40.911,-96.534,3669
Harbine,Nebraska,NE,US,40.1918,-96.9733,47
Carroll,Nebraska,NE,US,42.2758,-97.1909,220
Haigler,Nebraska,NE,US,40.0122,-101.9384,147
Wellfleet,Nebraska,NE,US,40.7539,-100.7319,77
Dunning,Nebraska,NE,US,41.8272,-100.1046,104
Giltner,Nebraska,NE,US,40.7749,-98.1538,357
Hickman,Nebraska,NE,US,40.6245,-96.6313,2221
Cushing,Nebraska,NE,US,41.2949,-98.3693,33
Richland,Nebraska,NE,US,41.4367,-97.2152,70
Sidney,Nebraska,NE,US,41.134,-102.9681,6244
Bushnell,Nebraska,NE,US,41.2328,-103.891,117
Syracuse,Nebraska,NE,US,40.6635,-96.1827,1985
North Platte,Nebraska,NE,US,41.1266,-100.764,24352
Inman,Nebraska,NE,US,42.3819,-98.5298,123
Ralston,Nebraska,NE,US,41.2005,-96.0354,7333
Louisville,Nebraska,NE,US,40.9975,-96.1612,1261
Enders,Nebraska,NE,US,40.455,-101.5355,29
Ragan,Nebraska,NE,US,40.3108,-99.2896,38
Verdon,Nebraska,NE,US,40.1491,-95.7112,161
Winslow,Nebraska,NE,US,41.6101,-96.5047,105
Clarks,Nebraska,NE,US,41.2162,-97.8395,354
Rulo,Nebraska,NE,US,40.0516,-95.4306,162
Springfield,Nebraska,NE,US,41.0854,-96.1332,1603
Sunol,Nebraska,NE,US,41.1539,-102.763,86
Winnebago,Nebraska,NE,US,42.236,-96.472,786
Oconto,Nebraska,NE,US,41.1417,-99.7619,146
Hazard,Nebraska,NE,US,41.0914,-99.0772,68
Chalco,Nebraska,NE,US,41.1817,-96.1353,11209
Hemingford,Nebraska,NE,US,42.3213,-103.0753,781
Fordyce,Nebraska,NE,US,42.6983,-97.3628,134
Clarkson,Nebraska,NE,US,41.7234,-97.1215,631
Orchard,Nebraska,NE,US,42.3368,-98.2411,350
Grant,Nebraska,NE,US,40.8444,-101.7256,1120
Chapman,Nebraska,NE,US,41.0232,-98.1594,291
Monowi,Nebraska,NE,US,42.8307,-98.3296,1
Octavia,Nebraska,NE,US,41.3475,-97.0591,119
Wood Lake,Nebraska,NE,US,42.6386,-100.2376,64
Crawford,Nebraska,NE,US,42.6845,-103.416,953
Cotesfield,Nebraska,NE,US,41.3575,-98.6335,48
Sumner,Nebraska,NE,US,40.949,-99.5081,225
Goehner,Nebraska,NE,US,40.8327,-97.2196,155
Anoka,Nebraska,NE,US,42.946,-98.8285,6
Davey,Nebraska,NE,US,40.9838,-96.6692,156
Lindsay,Nebraska,NE,US,41.7004,-97.6938,257
Bruning,Nebraska,NE,US,40.3358,-97.5648,270
Leigh,Nebraska,NE,US,41.7023,-97.2398,412
Thurston,Nebraska,NE,US,42.1769,-96.7,136
Crookston,Nebraska,NE,US,42.9264,-100.7534,71
Raeville,Nebraska,NE,US,41.8954,-98.0537,0
Murray,Nebraska,NE,US,40.9163,-95.9267,475
Auburn,Nebraska,NE,US,40.3894,-95.8436,3315
Alliance,Nebraska,NE,US,42.1025,-102.8766,8158
Superior,Nebraska,NE,US,40.023,-98.0663,1862
Wallace,Nebraska,NE,US,40.8375,-101.1645,349
Willow Island,Nebraska,NE,US,40.89,-100.0707,6
Berwyn,Nebraska,NE,US,41.3508,-99.5006,81
Scribner,Nebraska,NE,US,41.6651,-96.6653,821
Minden,Nebraska,NE,US,40.4981,-98.9671,2940
Diller,Nebraska,NE,US,40.1089,-96.9374,253
Curtis,Nebraska,NE,US,40.6335,-100.5112,891
St. Libory,Nebraska,NE,US,41.0822,-98.359,186
Washington,Nebraska,NE,US,41.3976,-96.2074,153
Meadow Grove,Nebraska,NE,US,42.029,-97.736,293
King Lake,Nebraska,NE,US,41.3135,-96.3017,114
Richfield,Nebraska,NE,US,41.1108,-96.0763,175
Terrytown,Nebraska,NE,US,41.8465,-103.6708,1185
Guide Rock,Nebraska,NE,US,40.0738,-98.3288,206
Callaway,Nebraska,NE,US,41.2915,-99.9203,529
Oxford,Nebraska,NE,US,40.253,-99.6322,754
Hildreth,Nebraska,NE,US,40.3378,-99.0458,352
Wilsonville,Nebraska,NE,US,40.1119,-100.1067,89
Central City,Nebraska,NE,US,41.1132,-98.0002,2808
Poole,Nebraska,NE,US,40.9871,-98.9655,44
Newport,Nebraska,NE,US,42.6003,-99.3283,91
Mead,Nebraska,NE,US,41.2136,-96.4824,552
Ceresco,Nebraska,NE,US,41.058,-96.6459,885
Roca,Nebraska,NE,US,40.6584,-96.6615,290
Belgrade,Nebraska,NE,US,41.4709,-98.0677,117
Concord,Nebraska,NE,US,42.3838,-96.9891,158
Cairo,Nebraska,NE,US,41.0046,-98.6007,796
Fairmont,Nebraska,NE,US,40.6331,-97.5878,531
Elwood,Nebraska,NE,US,40.5897,-99.8616,698
Newman Grove,Nebraska,NE,US,41.7469,-97.7767,717
Manley,Nebraska,NE,US,40.9198,-96.1665,167
Elmwood,Nebraska,NE,US,40.8426,-96.2948,648
West Point,Nebraska,NE,US,41.8378,-96.7062,3156
Jackson,Nebraska,NE,US,42.4507,-96.579,206
Gibbon,Nebraska,NE,US,40.7461,-98.8458,1890
Cozad,Nebraska,NE,US,40.8612,-99.9863,3706
Douglas,Nebraska,NE,US,40.5932,-96.3882,178
Obert,Nebraska,NE,US,42.6895,-97.0272,22
Waterloo,Nebraska,NE,US,41.2856,-96.285,916
Surprise,Nebraska,NE,US,41.1047,-97.3086,41
Elyria,Nebraska,NE,US,41.6802,-99.0053,50
Eagle,Nebraska,NE,US,40.8161,-96.4329,1083
